image,method,ssim,psnr,entropy,mean_diff,score
dataset/train/aneurysm/12_12.jpg,Gamma,0.8876160316374241,30.375373576572397,2.8909484724102286,0.028677811846137047,0.620324694908919
dataset/train/aneurysm/12_12.jpg,Heatmap_Jet,0.8590050833564645,18.564181279236646,2.6609869091289613,0.04227123036980629,0.5324333832796909
dataset/train/aneurysm/12_12.jpg,LUT_Autumn,0.5349635832667841,14.761396170039358,2.6647880408402145,0.1746516227722168,0.3211198440991848
dataset/train/aneurysm/12_2.jpg,CLAHE,0.9698204990071825,30.549352130089904,4.052730556031139,0.01899825967848301,0.664406710348434
dataset/train/aneurysm/12_2.jpg,EdgeEnhanced,0.970986001177082,29.183805179519098,3.0859387475632003,0.008307033218443394,0.658934425021967
dataset/train/aneurysm/12_2.jpg,Gamma,0.8920779210215171,29.868569063783347,2.9998826279285438,0.030386745929718018,0.619173025707515
dataset/train/aneurysm/12_2.jpg,Heatmap_Jet,0.8480807024596858,18.835716170554498,2.5295812145554892,0.04412113502621651,0.5282304212479265
dataset/train/aneurysm/12_2.jpg,LUT_Autumn,0.554155967577671,14.82954944713942,2.891661829015055,0.17334583401679993,0.33138611366831205
dataset/train/aneurysm/12_3.jpg,EdgeEnhanced,0.9730287111192195,29.547626785015673,2.9861796169444954,0.007443202193826437,0.6623114758309385
dataset/train/aneurysm/12_3.jpg,CLAHE,0.9657044890234334,30.24013757682304,3.8649757926055117,0.01984003558754921,0.660325062855145
dataset/train/aneurysm/12_3.jpg,Gamma,0.8876160316374241,30.375373576572397,2.8909484724102286,0.028677811846137047,0.620324694908919
dataset/train/aneurysm/12_3.jpg,Heatmap_Jet,0.8590050833564645,18.564181279236646,2.6609869091289613,0.04227123036980629,0.5324333832796909
dataset/train/aneurysm/12_3.jpg,LUT_Autumn,0.5349635832667841,14.761396170039358,2.6647880408402145,0.1746516227722168,0.3211198440991848
dataset/train/aneurysm/12_4.jpg,EdgeEnhanced,0.9878246942218875,31.455643561512375,3.056070005110851,0.005716094747185707,0.6815029895305809
dataset/train/aneurysm/12_4.jpg,CLAHE,0.9702579042865678,31.453618795410172,4.2122639505846236,0.017927421256899834,0.670265180664365
dataset/train/aneurysm/12_4.jpg,Gamma,0.888909177749869,30.12862697045087,3.0334093150437074,0.02930065430700779,0.6193662198362382
dataset/train/aneurysm/12_4.jpg,Heatmap_Jet,0.8360901998384184,17.98528399525982,2.79783658370712,0.04898885264992714,0.5161590333607827
dataset/train/aneurysm/12_4.jpg,LUT_Autumn,0.5425084002783805,14.85867932914563,2.792689119401589,0.17151743173599243,0.3261027897668656
dataset/train/aneurysm/12_7.jpg,EdgeEnhanced,0.9739887900259683,29.613021461244095,2.907447457275324,0.007234147284179926,0.6632256943236128
dataset/train/aneurysm/12_7.jpg,CLAHE,0.9642834676141454,29.672458284650396,3.7492638979093136,0.020748844370245934,0.6560267146409259
dataset/train/aneurysm/12_7.jpg,Gamma,0.8865177411016332,30.42168542263004,2.8022419469156947,0.028563980013132095,0.6200761870839704
dataset/train/aneurysm/12_7.jpg,Heatmap_Jet,0.8734380981079188,19.37023828578922,2.5770254665794576,0.037364207208156586,0.5454676373270634
dataset/train/aneurysm/12_7.jpg,LUT_Autumn,0.5304262660420852,14.723021388551247,2.5763035103292866,0.17578545212745667,0.3183941709268588
dataset/train/aneurysm/12_8.jpg,EdgeEnhanced,0.9677193387236486,30.210900753221654,2.6715551609667783,0.0069129313342273235,0.6637424876143087
dataset/train/aneurysm/12_8.jpg,CLAHE,0.971324844313345,29.136934725582833,3.841676801237735,0.024075405672192574,0.655668949375731
dataset/train/aneurysm/12_8.jpg,Gamma,0.9158505184091725,28.172396239380983,2.6771932573802943,0.03786914050579071,0.619385808539714
dataset/train/aneurysm/12_8.jpg,Heatmap_Jet,0.8303538492979204,16.49716257272495,2.3985462870279277,0.07666583359241486,0.4988267333668269
